Sigla da UF,Rede,TX_Apro,Indicador de Rendimento (P),SAEB_M,SAEB_P,Nota Média Padronizada (N),"IDEB
2021
(N x P)"
,,,,,,,
,,,,,,,
SG_UF,REDE,VL_APROVACAO_2021_SI_4,VL_INDICADOR_REND_2021,VL_NOTA_MATEMATICA_2021,VL_NOTA_PORTUGUES_2021,VL_NOTA_MEDIA_2021,VL_OBSERVADO_2021
SP,Estadual,-,-,-,-,-,-
SP,Estadual,86.5,0.86,244.80,250.37,4.92,4.3
SP,Estadual,99.3,0.99,250.75,253.28,5.07,5.0
SP,Estadual,100.0,1.00,255.91,264.43,5.34,5.3
SP,Estadual,94.3,0.95,ND,ND,-,-
SP,Estadual,91.5,0.91,243.52,252.98,4.94,4.5
SP,Estadual,97.0,0.97,ND,ND,-,-
SP,Estadual,97.5,0.97,245.38,256.21,5.03,4.9
SP,Estadual,96.3,0.96,247.50,258.23,5.10,4.9
SP,Estadual,92.9,0.93,253.10,254.39,5.12,4.8
SP,Estadual,92.9,0.93,ND,ND,-,-
SP,Estadual,98.1,0.98,260.20,272.55,5.55,5.5
SP,Estadual,98.2,0.98,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Estadual,-,-,-,-,-,-
SP,Municipal,95.7,0.95,ND,ND,-,-
SP,Municipal,100.0,1.00,270.12,270.73,5.68,5.7
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,96.1,0.96,ND,ND,-,-
SP,Municipal,98.4,0.99,283.55,286.64,6.17,6.1
SP,Municipal,96.7,0.97,296.85,285.78,6.38,6.2
SP,Municipal,98.0,0.98,282.33,275.29,5.96,5.8
SP,Municipal,-,-,-,-,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,94.0,0.94,274.97,268.07,5.72,5.4
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,99.8,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,99.6,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,278.41,289.74,6.14,6.1
SP,Municipal,100.0,1.00,255.62,262.22,5.30,5.3
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,253.12,264.83,5.30,5.3
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,-,-,-,-,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Municipal,-,-,-,-,-,-
SP,Municipal,99.4,0.99,262.47,266.47,5.48,5.4
SP,Municipal,100.0,1.00,281.58,286.98,6.14,6.1
SP,Municipal,97.1,0.97,261.82,256.93,5.31,5.2
SP,Municipal,-,-,-,-,-,-
SP,Municipal,100.0,1.00,261.65,257.85,5.33,5.3
SP,Municipal,-,-,-,-,-,-
SP,Municipal,100.0,1.00,269.50,267.17,5.61,5.6
SP,Municipal,100.0,1.00,259.23,258.07,5.29,5.3
SP,Municipal,100.0,1.00,247.20,249.23,4.94,4.9
SP,Municipal,98.6,0.99,262.74,265.70,5.47,5.4
SP,Municipal,-,-,-,-,-,-
SP,Municipal,98.7,0.99,ND,ND,-,-
SP,Estadual,99.2,0.99,244.57,246.72,4.85,4.8
SP,Estadual,100.0,1.00,254.84,251.48,5.11,5.1
SP,Estadual,97.5,0.98,239.35,230.26,4.49,4.4
SP,Estadual,98.0,0.98,265.75,262.69,5.47,5.4
SP,Estadual,98.2,0.98,246.51,261.00,5.13,5.0
SP,Estadual,100.0,1.00,271.80,276.80,5.81,5.8
SP,Estadual,90.1,0.90,241.85,248.93,4.85,4.4
SP,Estadual,97.8,0.98,262.77,257.16,5.33,5.2
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,97.6,0.98,242.51,238.82,4.69,4.6
SP,Estadual,81.9,0.82,ND,ND,-,-
SP,Estadual,98.2,0.98,ND,ND,-,-
SP,Estadual,86.5,0.87,277.62,274.93,5.88,5.1
SP,Estadual,98.8,0.99,252.46,261.07,5.23,5.2
SP,Estadual,79.3,0.79,249.05,251.80,5.01,3.9
SP,Estadual,86.2,0.86,253.57,264.70,5.30,4.6
SP,Municipal,96.4,0.96,ND,ND,-,-
SP,Municipal,97.3,0.97,ND,ND,-,-
SP,Municipal,98.8,0.99,ND,ND,-,-
SP,Municipal,97.4,0.97,ND,ND,-,-
SP,Municipal,100.0,1.00,246.82,256.69,5.06,5.1
SP,Municipal,89.8,0.89,ND,ND,-,-
SP,Municipal,95.6,0.96,ND,ND,-,-
SP,Municipal,98.0,0.98,ND,ND,-,-
SP,Municipal,95.1,0.95,ND,ND,-,-
SP,Municipal,98.5,0.98,ND,ND,-,-
SP,Municipal,97.3,0.97,ND,ND,-,-
SP,Municipal,97.1,0.97,ND,ND,-,-
SP,Municipal,98.3,0.98,ND,ND,-,-
SP,Municipal,95.8,0.96,ND,ND,-,-
SP,Municipal,99.8,1.00,248.65,260.02,5.14,5.1
SP,Municipal,98.0,0.98,ND,ND,-,-
SP,Municipal,97.5,0.98,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Estadual,97.6,0.97,248.20,250.89,4.98,4.8
SP,Estadual,97.3,0.97,259.30,266.46,5.43,5.3
SP,Estadual,94.1,0.95,268.61,263.60,5.54,5.2
SP,Estadual,95.1,0.95,237.26,243.90,4.69,4.5
SP,Estadual,99.1,0.99,272.88,271.86,5.75,5.7
SP,Estadual,96.7,0.97,242.76,248.33,4.85,4.7
SP,Estadual,99.2,0.99,267.54,282.96,5.84,5.8
SP,Estadual,99.2,0.99,254.93,243.71,4.98,4.9
SP,Estadual,98.8,0.99,262.62,264.42,5.45,5.4
SP,Estadual,99.5,1.00,262.23,243.14,5.09,5.1
SP,Estadual,100.0,1.00,275.84,270.87,5.78,5.8
SP,Estadual,97.7,0.98,248.72,245.05,4.90,4.8
SP,Estadual,91.1,0.91,ND,ND,-,-
SP,Estadual,91.1,0.91,ND,ND,-,-
SP,Municipal,89.3,0.89,ND,ND,-,-
SP,Estadual,89.3,0.89,ND,ND,-,-
SP,Estadual,92.2,0.92,240.77,235.21,4.60,4.2
SP,Estadual,100.0,1.00,254.06,254.61,5.14,5.1
SP,Estadual,97.1,0.97,266.28,272.13,5.64,5.5
SP,Estadual,99.6,1.00,258.82,261.77,5.34,5.3
SP,Estadual,99.5,1.00,274.20,265.76,5.67,5.6
SP,Estadual,98.8,0.99,274.38,268.40,5.71,5.6
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,99.5,0.99,272.74,274.71,5.79,5.8
SP,Estadual,100.0,1.00,ND,ND,-,-
SP,Estadual,98.1,0.98,264.86,264.64,5.49,5.4
SP,Municipal,96.4,0.96,ND,ND,-,-
SP,Municipal,98.7,0.99,ND,ND,-,-
SP,Municipal,93.5,0.94,292.61,288.28,6.35,6.0
SP,Municipal,97.7,0.98,ND,ND,-,-
SP,Municipal,99.1,0.99,292.77,296.60,6.49,6.4
SP,Municipal,98.8,0.99,ND,ND,-,-
SP,Estadual,98.7,0.99,258.36,257.35,5.26,5.2
SP,Estadual,97.9,0.98,252.08,256.89,5.15,5.0
SP,Estadual,99.8,1.00,282.90,276.86,6.00,6.0
SP,Estadual,98.8,0.99,246.43,246.47,4.88,4.8
SP,Estadual,96.5,0.97,232.55,240.34,4.55,4.4
SP,Estadual,100.0,1.00,235.02,256.29,4.86,4.9
SP,Municipal,99.4,0.99,241.68,242.78,4.74,4.7
SP,Municipal,-,-,-,-,-,-
SP,Municipal,99.7,1.00,269.57,253.21,5.38,5.4
SP,Municipal,-,-,-,-,-,-
SP,Municipal,99.8,1.00,258.46,257.55,5.27,5.3
SP,Estadual,97.2,0.97,246.40,248.97,4.92,4.8
SP,Municipal,100.0,1.00,226.52,220.98,4.13,4.1
SP,Estadual,98.4,0.98,272.00,274.28,5.77,5.7
SP,Estadual,100.0,1.00,269.21,257.45,5.44,5.4
SP,Estadual,100.0,1.00,269.12,273.00,5.70,5.7
SP,Estadual,100.0,1.00,251.51,255.21,5.11,5.1
SP,Estadual,100.0,1.00,271.79,276.05,5.80,5.8
SP,Estadual,100.0,1.00,285.79,259.41,5.75,5.8
SP,Estadual,99.5,1.00,261.72,267.70,5.49,5.5
SP,Estadual,97.5,0.97,271.72,276.85,5.81,5.7
SP,Estadual,99.1,0.99,268.71,273.08,5.70,5.6
SP,Estadual,100.0,1.00,259.28,260.77,5.33,5.3
SP,Estadual,100.0,1.00,277.08,289.92,6.12,6.1
SP,Estadual,99.7,1.00,273.99,274.94,5.82,5.8
SP,Estadual,98.1,0.98,286.57,288.47,6.25,6.1
SP,Estadual,96.5,0.96,236.69,234.15,4.51,4.3
SP,Estadual,100.0,1.00,297.68,296.51,6.57,6.6
SP,Estadual,100.0,1.00,259.09,268.13,5.45,5.5
SP,Estadual,99.7,1.00,279.76,277.59,5.96,5.9
SP,Estadual,98.0,0.98,240.54,255.30,4.93,4.8
SP,Estadual,100.0,1.00,270.75,265.91,5.61,5.6
SP,Estadual,98.1,0.98,261.05,267.61,5.48,5.4
SP,Estadual,100.0,1.00,263.25,277.19,5.67,5.7
SP,Estadual,98.9,0.99,263.00,265.17,5.47,5.4
SP,Estadual,-,-,-,-,-,-
SP,Estadual,100.0,1.00,258.22,265.51,5.40,5.4
SP,Estadual,98.2,0.98,276.62,284.12,6.01,5.9
SP,Estadual,100.0,1.00,262.20,270.43,5.54,5.5
SP,Estadual,100.0,1.00,284.15,278.27,6.04,6.0
SP,Estadual,98.3,0.98,268.33,264.69,5.55,5.5
SP,Estadual,98.5,0.99,273.70,286.99,6.01,5.9
SP,Estadual,-,-,-,-,-,-
SP,Estadual,100.0,1.00,285.24,283.34,6.14,6.1
SP,Estadual,98.4,0.98,262.49,266.85,5.49,5.4
SP,Estadual,99.6,1.00,276.88,285.39,6.04,6.0
SP,Estadual,100.0,1.00,294.93,289.09,6.40,6.4
SP,Estadual,100.0,1.00,275.65,281.64,5.95,6.0
SP,Estadual,100.0,1.00,268.59,269.93,5.64,5.6
SP,Estadual,99.8,1.00,272.22,287.09,5.99,6.0
SP,Estadual,97.9,0.98,ND,ND,-,-
SP,Estadual,97.3,0.97,252.93,266.97,5.33,5.2
SP,Estadual,98.7,0.99,246.38,257.60,5.07,5.0
SP,Estadual,98.9,0.99,262.05,273.78,5.60,5.5
SP,Estadual,100.0,1.00,291.22,282.08,6.22,6.2
SP,Estadual,99.3,0.99,263.50,264.50,5.47,5.4
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,99.7,1.00,291.64,283.00,6.24,6.2
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Estadual,98.8,0.99,259.13,263.38,5.38,5.3
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,97.3,0.97,254.36,261.46,5.26,5.1
SP,Estadual,100.0,1.00,ND,ND,-,-
SP,Estadual,100.0,1.00,253.34,266.59,5.33,5.3
SP,Estadual,-,-,-,-,-,-
SP,Estadual,99.3,0.99,270.26,267.90,5.64,5.6
SP,Estadual,97.2,0.97,246.91,248.62,4.93,4.8
SP,Estadual,98.1,0.98,ND,ND,-,-
SP,Estadual,98.7,0.99,225.62,229.31,4.25,4.2
SP,Estadual,98.3,0.98,ND,ND,-,-
SP,Estadual,99.5,1.00,262.55,270.44,5.55,5.5
SP,Estadual,98.4,0.98,ND,ND,-,-
SP,Estadual,100.0,1.00,287.24,299.88,6.45,6.5
SP,Estadual,100.0,1.00,234.52,223.45,4.30,4.3
SP,Estadual,98.6,0.99,255.06,263.59,5.31,5.2
SP,Estadual,100.0,1.00,253.00,259.62,5.21,5.2
SP,Estadual,100.0,1.00,294.54,294.59,6.49,6.5
SP,Estadual,98.2,0.98,267.36,277.21,5.74,5.6
SP,Estadual,100.0,1.00,251.75,253.58,5.09,5.1
SP,Estadual,99.2,0.99,254.89,262.92,5.30,5.3
SP,Estadual,98.9,0.99,255.15,257.53,5.21,5.2
SP,Estadual,97.4,0.97,ND,ND,-,-
SP,Estadual,100.0,1.00,276.58,270.52,5.79,5.8
SP,Estadual,99.7,1.00,272.66,272.37,5.75,5.7
SP,Estadual,99.8,1.00,254.03,260.99,5.25,5.2
SP,Estadual,99.0,0.99,252.37,250.82,5.05,5.0
SP,Estadual,100.0,1.00,247.40,250.41,4.96,5.0
SP,Estadual,97.5,0.98,272.10,277.53,5.83,5.7
SP,Estadual,96.1,0.96,267.53,269.37,5.62,5.4
SP,Estadual,99.4,0.99,264.63,273.64,5.64,5.6
SP,Estadual,99.4,1.00,ND,ND,-,-
SP,Estadual,97.2,0.97,252.67,257.69,5.17,5.0
SP,Estadual,99.0,0.99,245.66,245.40,4.85,4.8
SP,Estadual,98.7,0.99,ND,ND,-,-
SP,Estadual,-,-,-,-,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,246.27,253.41,4.99,5.0
SP,Estadual,-,-,-,-,-,-
SP,Estadual,95.3,0.95,253.76,256.65,5.17,4.9
SP,Estadual,98.8,0.99,273.64,276.59,5.84,5.8
SP,Estadual,100.0,1.00,247.86,255.30,5.05,5.1
SP,Estadual,-,-,-,-,-,-
SP,Estadual,98.4,0.99,263.55,266.76,5.51,5.4
SP,Estadual,95.0,0.95,ND,ND,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,96.7,0.97,261.64,260.60,5.37,5.2
SP,Estadual,99.5,1.00,262.95,272.27,5.59,5.6
SP,Estadual,99.0,0.99,281.56,281.33,6.05,6.0
SP,Estadual,99.1,0.99,257.80,261.56,5.32,5.3
SP,Estadual,98.8,0.99,257.35,265.27,5.38,5.3
SP,Estadual,99.5,0.99,246.95,250.58,4.96,4.9
SP,Estadual,100.0,1.00,260.31,266.55,5.45,5.4
SP,Estadual,94.7,0.95,252.82,256.24,5.15,4.9
SP,Estadual,97.4,0.97,249.68,250.75,5.01,4.9
SP,Estadual,98.7,0.99,261.92,266.08,5.47,5.4
SP,Estadual,94.5,0.94,ND,ND,-,-
SP,Municipal,99.8,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,280.69,275.99,5.94,5.9
SP,Municipal,98.2,0.98,ND,ND,-,-
SP,Estadual,100.0,1.00,282.40,290.40,6.21,6.2
SP,Estadual,96.0,0.96,258.94,265.40,5.41,5.2
SP,Estadual,99.3,0.99,270.94,272.23,5.72,5.7
SP,Estadual,95.8,0.95,ND,ND,-,-
SP,Estadual,99.7,1.00,262.82,272.01,5.58,5.6
SP,Estadual,100.0,1.00,248.08,257.00,5.08,5.1
SP,Estadual,94.9,0.95,ND,ND,-,-
SP,Estadual,95.4,0.95,ND,ND,-,-
SP,Estadual,99.6,1.00,255.93,268.05,5.40,5.4
SP,Estadual,97.1,0.97,271.37,269.53,5.68,5.5
SP,Estadual,99.3,0.99,254.87,264.78,5.33,5.3
SP,Estadual,99.7,1.00,275.70,288.82,6.08,6.1
SP,Estadual,98.1,0.98,244.50,248.57,4.88,4.8
SP,Estadual,96.6,0.96,258.48,267.00,5.42,5.2
SP,Estadual,100.0,1.00,240.78,244.02,4.75,4.7
SP,Estadual,96.4,0.96,267.66,264.48,5.54,5.3
SP,Estadual,99.7,1.00,274.97,276.42,5.86,5.8
SP,Estadual,100.0,1.00,263.60,264.75,5.47,5.5
SP,Estadual,96.1,0.96,258.89,255.33,5.24,5.0
SP,Estadual,99.8,1.00,269.21,277.87,5.78,5.8
SP,Estadual,98.9,0.99,ND,ND,-,-
SP,Estadual,99.6,1.00,270.24,275.57,5.76,5.7
SP,Estadual,97.3,0.97,252.29,261.00,5.22,5.1
SP,Estadual,99.0,0.99,ND,ND,-,-
SP,Estadual,96.5,0.96,264.31,266.47,5.51,5.3
SP,Estadual,100.0,1.00,ND,ND,-,-
SP,Estadual,100.0,1.00,ND,ND,-,-
SP,Estadual,98.2,0.98,262.25,267.26,5.49,5.4
SP,Estadual,97.0,0.97,ND,ND,-,-
SP,Estadual,95.3,0.95,ND,ND,-,-
SP,Estadual,100.0,1.00,246.04,257.27,5.06,5.1
SP,Estadual,98.4,0.98,264.39,270.84,5.59,5.5
SP,Estadual,100.0,1.00,253.21,259.88,5.22,5.2
SP,Estadual,99.6,1.00,270.62,274.57,5.75,5.7
SP,Estadual,98.3,0.99,232.55,241.13,4.56,4.5
SP,Estadual,94.3,0.95,245.42,259.20,5.08,4.8
SP,Estadual,99.7,1.00,244.38,259.95,5.07,5.1
SP,Estadual,98.0,0.98,269.16,266.13,5.59,5.5
SP,Estadual,97.7,0.98,ND,ND,-,-
SP,Estadual,99.1,0.99,252.17,252.84,5.08,5.0
SP,Estadual,98.0,0.98,ND,ND,-,-
SP,Estadual,99.3,0.99,245.94,249.31,4.92,4.9
SP,Estadual,99.7,1.00,273.41,281.85,5.92,5.9
SP,Estadual,95.5,0.95,ND,ND,-,-
SP,Estadual,99.5,1.00,240.91,251.77,4.88,4.9
SP,Estadual,99.5,1.00,283.10,288.85,6.20,6.2
SP,Estadual,98.6,0.98,269.92,275.05,5.75,5.7
SP,Estadual,97.0,0.97,251.87,257.56,5.16,5.0
SP,Estadual,98.2,0.98,ND,ND,-,-
SP,Estadual,100.0,1.00,272.56,275.78,5.81,5.8
SP,Estadual,100.0,1.00,273.38,267.39,5.68,5.7
SP,Municipal,100.0,1.00,297.64,278.17,6.26,6.3
SP,Estadual,98.9,0.99,245.37,243.43,4.81,4.8
SP,Estadual,96.3,0.96,277.20,270.44,5.79,5.6
SP,Municipal,98.8,0.99,258.51,258.59,5.29,5.2
SP,Estadual,99.0,0.99,255.14,258.23,5.22,5.2
SP,Estadual,98.8,0.99,271.99,275.25,5.79,5.7
SP,Estadual,99.9,1.00,250.57,260.73,5.19,5.2
SP,Estadual,98.9,0.99,273.15,282.07,5.92,5.9
SP,Estadual,99.8,1.00,242.44,243.73,4.77,4.8
SP,Estadual,98.3,0.98,258.64,274.43,5.55,5.5
SP,Estadual,99.6,1.00,ND,ND,-,-
SP,Estadual,98.7,0.99,261.66,267.31,5.48,5.4
SP,Estadual,99.1,0.99,271.03,276.55,5.79,5.7
SP,Estadual,96.9,0.97,278.14,285.38,6.06,5.9
SP,Estadual,100.0,1.00,289.03,292.01,6.35,6.4
SP,Estadual,99.1,0.99,ND,ND,-,-
SP,Estadual,100.0,1.00,277.95,286.02,6.07,6.1
SP,Estadual,100.0,1.00,270.68,271.55,5.70,5.7
SP,Estadual,97.3,0.97,248.38,254.40,5.05,4.9
SP,Municipal,-,-,-,-,-,-
SP,Municipal,-,-,-,-,-,-
SP,Municipal,-,-,-,-,-,-
SP,Municipal,-,-,-,-,-,-
SP,Estadual,99.3,0.99,251.14,262.46,5.23,5.2
SP,Estadual,99.6,1.00,253.26,262.33,5.26,5.2
SP,Estadual,99.3,0.99,274.52,280.35,5.91,5.9
SP,Estadual,98.0,0.98,266.66,280.21,5.78,5.7
SP,Estadual,94.9,0.94,257.32,263.24,5.34,5.0
SP,Estadual,100.0,1.00,256.09,264.46,5.34,5.3
SP,Estadual,100.0,1.00,ND,ND,-,-
SP,Estadual,98.4,0.98,ND,ND,-,-
SP,Estadual,98.9,0.99,250.06,255.70,5.10,5.0
SP,Estadual,100.0,1.00,268.65,268.77,5.62,5.6
SP,Estadual,95.9,0.95,ND,ND,-,-
SP,Estadual,97.6,0.98,248.63,258.95,5.13,5.0
SP,Estadual,99.7,1.00,263.72,261.52,5.42,5.4
SP,Estadual,98.2,0.98,281.96,274.44,5.94,5.8
SP,Estadual,98.4,0.98,260.63,267.22,5.46,5.4
SP,Estadual,100.0,1.00,264.18,266.00,5.50,5.5
SP,Estadual,100.0,1.00,246.99,247.30,4.90,4.9
SP,Estadual,100.0,1.00,ND,ND,-,-
SP,Estadual,100.0,1.00,241.43,251.04,4.87,4.9
SP,Estadual,100.0,1.00,ND,ND,-,-
SP,Estadual,100.0,1.00,285.31,278.38,6.06,6.1
SP,Municipal,100.0,1.00,269.23,298.45,6.13,6.1
SP,Municipal,100.0,1.00,270.07,279.38,5.82,5.8
SP,Estadual,100.0,1.00,255.91,263.42,5.32,5.3
SP,Estadual,100.0,1.00,256.12,256.33,5.21,5.2
SP,Estadual,99.2,0.99,249.17,238.70,4.80,4.8
SP,Municipal,97.3,0.97,282.99,270.71,5.90,5.7
SP,Municipal,-,-,-,-,-,-
SP,Estadual,100.0,1.00,263.80,266.42,5.50,5.5
SP,Estadual,-,-,-,-,-,-
SP,Estadual,100.0,1.00,271.76,278.67,5.84,5.8
SP,Estadual,100.0,1.00,230.86,236.48,4.46,4.5
SP,Estadual,95.7,0.96,227.27,232.54,4.33,4.2
SP,Estadual,100.0,1.00,227.75,231.08,4.31,4.3
SP,Municipal,100.0,1.00,247.04,194.81,4.03,4.0
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Estadual,99.0,0.99,275.47,264.48,5.67,5.6
SP,Estadual,100.0,1.00,273.97,274.28,5.80,5.8
SP,Estadual,99.6,1.00,271.33,264.16,5.59,5.6
SP,Estadual,99.6,1.00,272.21,270.22,5.71,5.7
SP,Estadual,99.4,0.99,258.84,261.82,5.34,5.3
SP,Municipal,99.2,0.99,ND,ND,-,-
SP,Municipal,100.0,1.00,297.26,290.66,6.47,6.5
SP,Municipal,100.0,1.00,260.46,249.36,5.16,5.2
SP,Municipal,100.0,1.00,263.68,264.91,5.48,5.5
SP,Estadual,97.1,0.97,245.09,243.03,4.80,4.7
SP,Estadual,99.5,0.99,275.54,265.55,5.68,5.6
SP,Estadual,100.0,1.00,267.97,271.17,5.65,5.7
SP,Estadual,94.6,0.95,ND,ND,-,-
SP,Estadual,99.7,1.00,266.02,264.18,5.50,5.5
SP,Estadual,100.0,1.00,255.19,258.82,5.23,5.2
SP,Estadual,89.2,0.89,238.58,246.30,4.75,4.2
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,98.9,0.99,244.76,250.20,4.92,4.9
SP,Municipal,-,-,-,-,-,-
SP,Municipal,98.3,0.98,ND,ND,-,-
SP,Municipal,98.4,0.99,ND,ND,-,-
SP,Estadual,96.0,0.96,ND,ND,-,-
SP,Estadual,99.2,0.99,249.44,258.35,5.13,5.1
SP,Estadual,99.6,1.00,256.46,261.38,5.30,5.3
SP,Estadual,98.9,0.99,264.86,277.76,5.71,5.7
SP,Estadual,100.0,1.00,254.04,262.70,5.28,5.3
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Estadual,98.1,0.98,281.39,272.01,5.89,5.8
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Municipal,100.0,1.00,289.63,280.80,6.17,6.2
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,-,-,-,-,-,-
SP,Municipal,100.0,1.00,276.64,263.72,5.67,5.7
SP,Municipal,100.0,1.00,247.93,241.39,4.82,4.8
SP,Municipal,-,-,-,-,-,-
SP,Municipal,100.0,1.00,267.63,270.82,5.64,5.6
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,99.3,0.99,255.38,257.85,5.22,5.2
SP,Municipal,99.8,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,99.5,0.99,253.71,257.94,5.19,5.2
SP,Municipal,99.8,1.00,ND,ND,-,-
SP,Municipal,97.5,0.97,ND,ND,-,-
SP,Municipal,100.0,1.00,261.72,261.57,5.39,5.4
SP,Municipal,98.6,0.98,227.38,231.77,4.32,4.2
SP,Municipal,100.0,1.00,249.34,247.99,4.96,5.0
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,98.8,0.99,ND,ND,-,-
SP,Municipal,99.6,1.00,251.96,246.30,4.97,5.0
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,98.8,0.99,ND,ND,-,-
SP,Municipal,99.3,0.99,ND,ND,-,-
SP,Municipal,99.0,0.99,ND,ND,-,-
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Municipal,99.7,1.00,ND,ND,-,-
SP,Municipal,98.7,0.99,ND,ND,-,-
SP,Municipal,100.0,1.00,269.23,273.58,5.71,5.7
SP,Municipal,100.0,1.00,260.80,269.44,5.50,5.5
SP,Municipal,97.9,0.98,237.73,233.50,4.52,4.4
SP,Municipal,99.8,1.00,ND,ND,-,-
SP,Municipal,99.8,1.00,ND,ND,-,-
SP,Municipal,-,-,-,-,-,-
SP,Municipal,99.0,0.99,ND,ND,-,-
SP,Municipal,100.0,1.00,261.58,264.01,5.43,5.4
SP,Municipal,100.0,1.00,ND,ND,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,100.0,1.00,251.86,248.05,5.00,5.0
SP,Municipal,100.0,1.00,284.42,275.30,6.00,6.0
SP,Estadual,100.0,1.00,254.41,232.08,4.77,4.8
SP,Estadual,100.0,1.00,251.39,251.09,5.04,5.0
SP,Estadual,98.6,0.98,230.64,241.83,4.54,4.4
SP,Estadual,99.5,0.99,259.09,263.32,5.37,5.3
SP,Municipal,-,-,-,-,-,-
SP,Estadual,100.0,1.00,233.12,244.51,4.63,4.6
SP,Municipal,100.0,1.00,264.04,268.49,5.54,5.5
SP,Estadual,100.0,1.00,233.94,227.71,4.36,4.4
SP,Estadual,-,-,-,-,-,-
SP,Estadual,100.0,1.00,263.97,267.76,5.53,5.5
SP,Municipal,100.0,1.00,252.37,247.35,5.00,5.0
SP,Municipal,100.0,1.00,276.28,266.11,5.71,5.7
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Municipal,100.0,1.00,261.18,254.52,5.26,5.3
SP,Municipal,100.0,1.00,270.87,270.40,5.69,5.7
SP,Municipal,100.0,1.00,249.13,251.51,5.01,5.0
SP,Municipal,-,-,-,-,-,-
SP,Municipal,100.0,1.00,248.64,247.48,4.94,4.9
SP,Municipal,100.0,1.00,258.62,257.42,5.27,5.3
SP,Municipal,100.0,1.00,284.59,272.69,5.95,6.0
SP,Municipal,100.0,1.00,274.37,268.83,5.72,5.7
SP,Estadual,-,-,-,-,-,-
SP,Estadual,-,-,-,-,-,-
SP,Estadual,99.2,0.99,270.65,254.19,5.41,5.4
SP,Estadual,100.0,1.00,269.43,277.22,5.78,5.8
SP,Estadual,97.7,0.98,243.45,240.96,4.74,4.6
SP,Municipal,100.0,1.00,ND,ND,-,-
