cod_ibge,ano,rede,nivel_escolar,tx_aprovacao,tx_reprovacao,tx_abandono
3523107,2019,Privada,Fundamental - anos iniciais,"99,4","0,6",0
3523107,2019,Pública,Fundamental - anos iniciais,"98,7","1,3",0
3523206,2019,Privada,Fundamental - anos iniciais,"98,8","1,2",0
3523206,2019,Pública,Fundamental - anos iniciais,"95,9","3,9","0,2"
3523305,2019,Pública,Fundamental - anos iniciais,"99,8","0,2",0
3523404,2019,Privada,Fundamental - anos iniciais,"99,8","0,2",0
3523404,2019,Pública,Fundamental - anos iniciais,"97,2","2,7","0,1"
3523503,2019,Privada,Fundamental - anos iniciais,100,0,0
3523503,2019,Pública,Fundamental - anos iniciais,"96,7","3,3",0
3523602,2019,Pública,Fundamental - anos iniciais,"98,5","1,5",0
3523701,2019,Pública,Fundamental - anos iniciais,"99,4","0,6",0
3523800,2019,Privada,Fundamental - anos iniciais,"97,8","2,2",0
3523800,2019,Pública,Fundamental - anos iniciais,100,0,0
3523909,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3523909,2019,Pública,Fundamental - anos iniciais,"98,3","1,6","0,1"
3524006,2019,Privada,Fundamental - anos iniciais,"99,9","0,1",0
3524006,2019,Pública,Fundamental - anos iniciais,"98,2","1,8",0
3524105,2019,Privada,Fundamental - anos iniciais,"99,8","0,2",0
3524105,2019,Pública,Fundamental - anos iniciais,84,"15,5","0,5"
3524204,2019,Pública,Fundamental - anos iniciais,"98,6","1,4",0
3524303,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3524303,2019,Pública,Fundamental - anos iniciais,"98,1","1,9",0
3524402,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3524402,2019,Pública,Fundamental - anos iniciais,"98,4","1,6",0
3524501,2019,Pública,Fundamental - anos iniciais,"97,7","2,3",0
3524600,2019,Pública,Fundamental - anos iniciais,"95,7","4,3",0
3524709,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3524709,2019,Pública,Fundamental - anos iniciais,"98,7","1,3",0
3524808,2019,Privada,Fundamental - anos iniciais,100,0,0
3524808,2019,Pública,Fundamental - anos iniciais,"97,8","2,2",0
3524907,2019,Pública,Fundamental - anos iniciais,"94,9","4,8","0,3"
3525003,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3525003,2019,Pública,Fundamental - anos iniciais,"99,4","0,5","0,1"
3525102,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3525102,2019,Pública,Fundamental - anos iniciais,"96,2","3,4","0,4"
3525201,2019,Privada,Fundamental - anos iniciais,100,0,0
3525201,2019,Pública,Fundamental - anos iniciais,"99,1","0,9",0
3525300,2019,Privada,Fundamental - anos iniciais,99,1,0
3525300,2019,Pública,Fundamental - anos iniciais,"95,1","4,8","0,1"
3525409,2019,Pública,Fundamental - anos iniciais,"96,8","2,9","0,3"
3525508,2019,Privada,Fundamental - anos iniciais,100,0,0
3525508,2019,Pública,Fundamental - anos iniciais,99,1,0
3525607,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3525706,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3525706,2019,Pública,Fundamental - anos iniciais,"98,9","1,1",0
3525805,2019,Pública,Fundamental - anos iniciais,"97,4","2,6",0
3525854,2019,Pública,Fundamental - anos iniciais,"94,3","5,7",0
3525904,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3525904,2019,Pública,Fundamental - anos iniciais,"99,9",0,"0,1"
3526001,2019,Privada,Fundamental - anos iniciais,"98,9","1,1",0
3526001,2019,Pública,Fundamental - anos iniciais,100,0,0
3526100,2019,Privada,Fundamental - anos iniciais,"98,1","1,9",0
3526100,2019,Pública,Fundamental - anos iniciais,"99,8","0,1","0,1"
3526209,2019,Privada,Fundamental - anos iniciais,"98,8","1,2",0
3526209,2019,Pública,Fundamental - anos iniciais,"97,9","2,1",0
3526308,2019,Pública,Fundamental - anos iniciais,"97,2","2,5","0,3"
3526407,2019,Privada,Fundamental - anos iniciais,100,0,0
3526407,2019,Pública,Fundamental - anos iniciais,96,4,0
3526506,2019,Pública,Fundamental - anos iniciais,97,3,0
3526605,2019,Pública,Fundamental - anos iniciais,"97,9","1,3","0,8"
3526704,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3526704,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3526803,2019,Privada,Fundamental - anos iniciais,"99,8","0,2",0
3526803,2019,Pública,Fundamental - anos iniciais,97,3,0
3526902,2019,Privada,Fundamental - anos iniciais,"99,1","0,8","0,1"
3526902,2019,Pública,Fundamental - anos iniciais,"99,2","0,7","0,1"
3527009,2019,Pública,Fundamental - anos iniciais,"95,4","4,6",0
3527108,2019,Privada,Fundamental - anos iniciais,"98,8","1,1","0,1"
3527108,2019,Pública,Fundamental - anos iniciais,"98,5","1,5",0
3527207,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3527207,2019,Pública,Fundamental - anos iniciais,"93,7","6,1","0,2"
3527256,2019,Pública,Fundamental - anos iniciais,"97,4","2,6",0
3527306,2019,Privada,Fundamental - anos iniciais,100,0,0
3527306,2019,Pública,Fundamental - anos iniciais,"99,4","0,6",0
3527405,2019,Pública,Fundamental - anos iniciais,99,1,0
3527504,2019,Pública,Fundamental - anos iniciais,"97,7","2,3",0
3527603,2019,Privada,Fundamental - anos iniciais,100,0,0
3527603,2019,Pública,Fundamental - anos iniciais,"94,9","5,1",0
3527702,2019,Pública,Fundamental - anos iniciais,100,0,0
3527801,2019,Pública,Fundamental - anos iniciais,97,3,0
3527900,2019,Pública,Fundamental - anos iniciais,"93,9","6,1",0
3528007,2019,Pública,Fundamental - anos iniciais,"98,4","1,6",0
3528106,2019,Pública,Fundamental - anos iniciais,100,0,0
3528205,2019,Pública,Fundamental - anos iniciais,"98,1","1,9",0
3528304,2019,Pública,Fundamental - anos iniciais,100,0,0
3528403,2019,Privada,Fundamental - anos iniciais,"98,9","1,1",0
3528403,2019,Pública,Fundamental - anos iniciais,"96,1","3,8","0,1"
3528502,2019,Privada,Fundamental - anos iniciais,"99,3","0,7",0
3528502,2019,Pública,Fundamental - anos iniciais,"98,5","1,5",0
3528601,2019,Privada,Fundamental - anos iniciais,100,0,0
3528601,2019,Pública,Fundamental - anos iniciais,"96,5","3,5",0
3528700,2019,Pública,Fundamental - anos iniciais,"98,3","1,7",0
3528809,2019,Privada,Fundamental - anos iniciais,100,0,0
3528809,2019,Pública,Fundamental - anos iniciais,100,0,0
3528858,2019,Pública,Fundamental - anos iniciais,100,0,0
3528908,2019,Pública,Fundamental - anos iniciais,"96,6","3,4",0
3529005,2019,Privada,Fundamental - anos iniciais,"99,3","0,7",0
3529005,2019,Pública,Fundamental - anos iniciais,"99,3","0,7",0
3529104,2019,Pública,Fundamental - anos iniciais,100,0,0
3529203,2019,Privada,Fundamental - anos iniciais,100,0,0
3529203,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3529302,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3529302,2019,Pública,Fundamental - anos iniciais,"99,5","0,5",0
3529401,2019,Privada,Fundamental - anos iniciais,"99,4","0,6",0
3529401,2019,Pública,Fundamental - anos iniciais,"99,1","0,7","0,2"
3529500,2019,Pública,Fundamental - anos iniciais,"97,7","2,3",0
3529609,2019,Pública,Fundamental - anos iniciais,"97,3","2,7",0
3529658,2019,Pública,Fundamental - anos iniciais,"99,4","0,6",0
3529708,2019,Privada,Fundamental - anos iniciais,100,0,0
3529708,2019,Pública,Fundamental - anos iniciais,"97,6","2,1","0,3"
3529807,2019,Privada,Fundamental - anos iniciais,100,0,0
3529807,2019,Pública,Fundamental - anos iniciais,"98,8","1,2",0
3529906,2019,Privada,Fundamental - anos iniciais,100,0,0
3529906,2019,Pública,Fundamental - anos iniciais,"95,9","4,1",0
3530003,2019,Pública,Fundamental - anos iniciais,"95,9","4,1",0
3530102,2019,Privada,Fundamental - anos iniciais,"99,3","0,7",0
3530102,2019,Pública,Fundamental - anos iniciais,"99,8","0,2",0
3530201,2019,Privada,Fundamental - anos iniciais,100,0,0
3530201,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3530300,2019,Privada,Fundamental - anos iniciais,100,0,0
3530300,2019,Pública,Fundamental - anos iniciais,97,3,0
3530409,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3530508,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3530508,2019,Pública,Fundamental - anos iniciais,"97,3","2,7",0
3530607,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3530607,2019,Pública,Fundamental - anos iniciais,"99,6","0,3","0,1"
3530706,2019,Privada,Fundamental - anos iniciais,"99,1","0,9",0
3530706,2019,Pública,Fundamental - anos iniciais,99,"0,9","0,1"
3530805,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3530805,2019,Pública,Fundamental - anos iniciais,"97,6","2,4",0
3530904,2019,Pública,Fundamental - anos iniciais,97,3,0
3531001,2019,Pública,Fundamental - anos iniciais,100,0,0
3531100,2019,Privada,Fundamental - anos iniciais,"98,4","1,6",0
3531100,2019,Pública,Fundamental - anos iniciais,"96,3","3,7",0
3531209,2019,Pública,Fundamental - anos iniciais,"88,6","11,4",0
3531308,2019,Privada,Fundamental - anos iniciais,99,1,0
3531308,2019,Pública,Fundamental - anos iniciais,"99,3","0,7",0
3531407,2019,Privada,Fundamental - anos iniciais,100,0,0
3531407,2019,Pública,Fundamental - anos iniciais,"99,1","0,9",0
3531506,2019,Privada,Fundamental - anos iniciais,100,0,0
3531506,2019,Pública,Fundamental - anos iniciais,"99,4","0,5","0,1"
3531605,2019,Pública,Fundamental - anos iniciais,"98,4","1,6",0
3531704,2019,Privada,Fundamental - anos iniciais,0,0,0
3531704,2019,Pública,Fundamental - anos iniciais,"90,6","9,4",0
3531803,2019,Privada,Fundamental - anos iniciais,"99,4","0,6",0
3531803,2019,Pública,Fundamental - anos iniciais,"93,6","6,3","0,1"
3531902,2019,Privada,Fundamental - anos iniciais,"98,9","1,1",0
3531902,2019,Pública,Fundamental - anos iniciais,"93,9","6,1",0
3532009,2019,Privada,Fundamental - anos iniciais,100,0,0
3532009,2019,Pública,Fundamental - anos iniciais,"97,6","2,4",0
3532058,2019,Pública,Fundamental - anos iniciais,96,4,0
3532108,2019,Pública,Fundamental - anos iniciais,99,1,0
3532157,2019,Pública,Fundamental - anos iniciais,100,0,0
3532207,2019,Pública,Fundamental - anos iniciais,"99,3","0,7",0
3532306,2019,Pública,Fundamental - anos iniciais,"98,2","1,6","0,2"
3532405,2019,Privada,Fundamental - anos iniciais,100,0,0
3532405,2019,Pública,Fundamental - anos iniciais,"98,5","1,5",0
3532504,2019,Pública,Fundamental - anos iniciais,"95,5","4,5",0
3532603,2019,Privada,Fundamental - anos iniciais,100,0,0
3532603,2019,Pública,Fundamental - anos iniciais,"99,8",0,"0,2"
3532702,2019,Pública,Fundamental - anos iniciais,"99,4","0,6",0
3532801,2019,Pública,Fundamental - anos iniciais,"96,1","3,9",0
3532827,2019,Pública,Fundamental - anos iniciais,"97,8",2,"0,2"
3532843,2019,Pública,Fundamental - anos iniciais,100,0,0
3532868,2019,Pública,Fundamental - anos iniciais,100,0,0
3532900,2019,Privada,Fundamental - anos iniciais,100,0,0
3532900,2019,Pública,Fundamental - anos iniciais,100,0,0
3533007,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3533007,2019,Pública,Fundamental - anos iniciais,"98,8","1,2",0
3533106,2019,Pública,Fundamental - anos iniciais,"97,9","2,1",0
3533205,2019,Pública,Fundamental - anos iniciais,"97,1","2,9",0
3533254,2019,Pública,Fundamental - anos iniciais,"98,8","1,2",0
3533304,2019,Pública,Fundamental - anos iniciais,"97,2","2,8",0
3533403,2019,Privada,Fundamental - anos iniciais,"99,2","0,8",0
3533403,2019,Pública,Fundamental - anos iniciais,"97,9","2,1",0
3533502,2019,Privada,Fundamental - anos iniciais,100,0,0
3533502,2019,Pública,Fundamental - anos iniciais,100,0,0
3533601,2019,Privada,Fundamental - anos iniciais,98,2,0
3533601,2019,Pública,Fundamental - anos iniciais,"97,7","2,3",0
3533700,2019,Pública,Fundamental - anos iniciais,"99,1","0,9",0
3533809,2019,Pública,Fundamental - anos iniciais,"99,4","0,6",0
3533908,2019,Privada,Fundamental - anos iniciais,100,0,0
3533908,2019,Pública,Fundamental - anos iniciais,"98,1","1,8","0,1"
3534005,2019,Pública,Fundamental - anos iniciais,100,0,0
3534104,2019,Pública,Fundamental - anos iniciais,100,0,0
3534203,2019,Pública,Fundamental - anos iniciais,100,0,0
3534302,2019,Privada,Fundamental - anos iniciais,"99,2","0,8",0
3534302,2019,Pública,Fundamental - anos iniciais,"97,6","2,4",0
3534401,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3534401,2019,Pública,Fundamental - anos iniciais,99,"0,9","0,1"
3534500,2019,Pública,Fundamental - anos iniciais,"96,8","3,2",0
3534609,2019,Privada,Fundamental - anos iniciais,"99,2","0,8",0
3534609,2019,Pública,Fundamental - anos iniciais,"99,6","0,4",0
3534708,2019,Privada,Fundamental - anos iniciais,99,1,0
3534708,2019,Pública,Fundamental - anos iniciais,"96,8","3,2",0
3534757,2019,Pública,Fundamental - anos iniciais,98,2,0
3534807,2019,Pública,Fundamental - anos iniciais,100,0,0
3534906,2019,Privada,Fundamental - anos iniciais,100,0,0
3534906,2019,Pública,Fundamental - anos iniciais,"98,3","1,7",0
3535002,2019,Pública,Fundamental - anos iniciais,"96,6","3,4",0
3535101,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3535200,2019,Privada,Fundamental - anos iniciais,100,0,0
3535200,2019,Pública,Fundamental - anos iniciais,"97,5","2,5",0
3535309,2019,Privada,Fundamental - anos iniciais,"98,1","1,9",0
3535309,2019,Pública,Fundamental - anos iniciais,"99,6","0,4",0
3535408,2019,Privada,Fundamental - anos iniciais,100,0,0
3535408,2019,Pública,Fundamental - anos iniciais,"93,3","6,7",0
3535507,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3535507,2019,Pública,Fundamental - anos iniciais,100,0,0
3535606,2019,Privada,Fundamental - anos iniciais,100,0,0
3535606,2019,Pública,Fundamental - anos iniciais,"94,2","5,7","0,1"
3535705,2019,Pública,Fundamental - anos iniciais,"98,7","1,3",0
3535804,2019,Privada,Fundamental - anos iniciais,100,0,0
3535804,2019,Pública,Fundamental - anos iniciais,"98,7","1,3",0
3535903,2019,Pública,Fundamental - anos iniciais,"98,7","1,3",0
3536000,2019,Pública,Fundamental - anos iniciais,98,2,0
3536109,2019,Pública,Fundamental - anos iniciais,"97,6","2,3","0,1"
3536208,2019,Privada,Fundamental - anos iniciais,"97,9","2,1",0
3536208,2019,Pública,Fundamental - anos iniciais,"98,1","1,6","0,3"
3536257,2019,Pública,Fundamental - anos iniciais,"99,4","0,6",0
3536307,2019,Pública,Fundamental - anos iniciais,"98,1","1,9",0
3536406,2019,Pública,Fundamental - anos iniciais,100,0,0
3536505,2019,Privada,Fundamental - anos iniciais,"99,7","0,2","0,1"
3536505,2019,Pública,Fundamental - anos iniciais,"96,9",3,"0,1"
3536570,2019,Pública,Fundamental - anos iniciais,100,0,0
3536604,2019,Pública,Fundamental - anos iniciais,"97,7","2,3",0
3536703,2019,Privada,Fundamental - anos iniciais,"97,6","2,4",0
3536703,2019,Pública,Fundamental - anos iniciais,94,"5,6","0,4"
3536802,2019,Pública,Fundamental - anos iniciais,"95,4","4,6",0
3536901,2019,Pública,Fundamental - anos iniciais,100,0,0
3537008,2019,Pública,Fundamental - anos iniciais,"93,9","6,1",0
3537107,2019,Privada,Fundamental - anos iniciais,100,0,0
3537107,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3537156,2019,Pública,Fundamental - anos iniciais,100,0,0
3537206,2019,Pública,Fundamental - anos iniciais,100,0,0
3537305,2019,Privada,Fundamental - anos iniciais,"99,8","0,2",0
3537305,2019,Pública,Fundamental - anos iniciais,"98,8","1,2",0
3537404,2019,Privada,Fundamental - anos iniciais,100,0,0
3537404,2019,Pública,Fundamental - anos iniciais,100,0,0
3537503,2019,Pública,Fundamental - anos iniciais,"96,4","3,6",0
3537602,2019,Privada,Fundamental - anos iniciais,"99,4","0,6",0
3537602,2019,Pública,Fundamental - anos iniciais,"96,1","3,9",0
3537701,2019,Pública,Fundamental - anos iniciais,"99,2","0,6","0,2"
3537800,2019,Privada,Fundamental - anos iniciais,100,0,0
3537800,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3537909,2019,Privada,Fundamental - anos iniciais,99,1,0
3537909,2019,Pública,Fundamental - anos iniciais,"99,5","0,4","0,1"
3538006,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3538006,2019,Pública,Fundamental - anos iniciais,"98,7","1,2","0,1"
3538105,2019,Pública,Fundamental - anos iniciais,97,3,0
3538204,2019,Privada,Fundamental - anos iniciais,100,0,0
3538204,2019,Pública,Fundamental - anos iniciais,"95,8","4,2",0
3538303,2019,Pública,Fundamental - anos iniciais,"99,4","0,6",0
3538501,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3538501,2019,Pública,Fundamental - anos iniciais,"98,9","1,1",0
3538600,2019,Privada,Fundamental - anos iniciais,100,0,0
3538600,2019,Pública,Fundamental - anos iniciais,"94,3","5,5","0,2"
3538709,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3538709,2019,Pública,Fundamental - anos iniciais,99,"0,9","0,1"
3538808,2019,Privada,Fundamental - anos iniciais,100,0,0
3538808,2019,Pública,Fundamental - anos iniciais,"99,1","0,9",0
3538907,2019,Privada,Fundamental - anos iniciais,"98,9","1,1",0
3538907,2019,Pública,Fundamental - anos iniciais,100,0,0
3539004,2019,Privada,Fundamental - anos iniciais,"97,8","2,2",0
3539004,2019,Pública,Fundamental - anos iniciais,98,2,0
3539103,2019,Pública,Fundamental - anos iniciais,"97,8",2,"0,2"
3539202,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3539202,2019,Pública,Fundamental - anos iniciais,"99,8","0,2",0
3539301,2019,Privada,Fundamental - anos iniciais,"99,2","0,8",0
3539301,2019,Pública,Fundamental - anos iniciais,"98,4","1,6",0
3539400,2019,Privada,Fundamental - anos iniciais,99,1,0
3539400,2019,Pública,Fundamental - anos iniciais,100,0,0
3539509,2019,Privada,Fundamental - anos iniciais,100,0,0
3539509,2019,Pública,Fundamental - anos iniciais,"97,3","2,7",0
3539608,2019,Pública,Fundamental - anos iniciais,"97,6","2,4",0
3539707,2019,Pública,Fundamental - anos iniciais,"99,1","0,9",0
3539806,2019,Privada,Fundamental - anos iniciais,"98,8","1,2",0
3539806,2019,Pública,Fundamental - anos iniciais,"98,2","1,8",0
3539905,2019,Pública,Fundamental - anos iniciais,"99,4","0,6",0
3540002,2019,Privada,Fundamental - anos iniciais,"98,9","1,1",0
3540002,2019,Pública,Fundamental - anos iniciais,100,0,0
3540101,2019,Pública,Fundamental - anos iniciais,"98,4","1,6",0
3540200,2019,Privada,Fundamental - anos iniciais,"99,3","0,7",0
3540200,2019,Pública,Fundamental - anos iniciais,99,"0,8","0,2"
3540259,2019,Pública,Fundamental - anos iniciais,"96,9","3,1",0
3540309,2019,Pública,Fundamental - anos iniciais,100,0,0
3540408,2019,Pública,Fundamental - anos iniciais,96,4,0
3540507,2019,Pública,Fundamental - anos iniciais,"98,4","1,6",0
3540606,2019,Privada,Fundamental - anos iniciais,"99,4","0,6",0
3540606,2019,Pública,Fundamental - anos iniciais,"99,9",0,"0,1"
3540705,2019,Privada,Fundamental - anos iniciais,"99,3","0,7",0
3540705,2019,Pública,Fundamental - anos iniciais,"95,1","4,9",0
3540754,2019,Pública,Fundamental - anos iniciais,"93,1","6,8","0,1"
3540804,2019,Privada,Fundamental - anos iniciais,100,0,0
3540804,2019,Pública,Fundamental - anos iniciais,"97,8","2,1","0,1"
3540853,2019,Pública,Fundamental - anos iniciais,100,0,0
3540903,2019,Privada,Fundamental - anos iniciais,"99,3","0,7",0
3540903,2019,Pública,Fundamental - anos iniciais,98,"1,9","0,1"
3541000,2019,Privada,Fundamental - anos iniciais,"99,6","0,3","0,1"
3541000,2019,Pública,Fundamental - anos iniciais,96,4,0
3541059,2019,Pública,Fundamental - anos iniciais,100,0,0
3541109,2019,Pública,Fundamental - anos iniciais,100,0,0
3541208,2019,Privada,Fundamental - anos iniciais,100,0,0
3541208,2019,Pública,Fundamental - anos iniciais,98,"1,6","0,4"
3541307,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3541307,2019,Pública,Fundamental - anos iniciais,"98,2","1,8",0
3541406,2019,Privada,Fundamental - anos iniciais,"99,8","0,2",0
3541406,2019,Pública,Fundamental - anos iniciais,"97,4","2,6",0
3541505,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3541505,2019,Pública,Fundamental - anos iniciais,"99,5","0,4","0,1"
3541604,2019,Privada,Fundamental - anos iniciais,"98,8","1,2",0
3541604,2019,Pública,Fundamental - anos iniciais,"98,6","1,2","0,2"
3541653,2019,Pública,Fundamental - anos iniciais,"95,2","4,8",0
3541703,2019,Privada,Fundamental - anos iniciais,"98,3","1,7",0
3541703,2019,Pública,Fundamental - anos iniciais,100,0,0
3541802,2019,Pública,Fundamental - anos iniciais,"96,4","3,6",0
3541901,2019,Pública,Fundamental - anos iniciais,"96,5","3,5",0
3542008,2019,Pública,Fundamental - anos iniciais,100,0,0
3542107,2019,Pública,Fundamental - anos iniciais,"96,9","3,1",0
3542206,2019,Privada,Fundamental - anos iniciais,100,0,0
3542206,2019,Pública,Fundamental - anos iniciais,98,2,0
3542305,2019,Pública,Fundamental - anos iniciais,"99,6","0,4",0
3542404,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3542404,2019,Pública,Fundamental - anos iniciais,"99,2","0,8",0
3542503,2019,Pública,Fundamental - anos iniciais,"96,9","3,1",0
3542602,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3542602,2019,Pública,Fundamental - anos iniciais,"99,3","0,7",0
3542701,2019,Pública,Fundamental - anos iniciais,98,"1,6","0,4"
3542800,2019,Pública,Fundamental - anos iniciais,100,0,0
3542909,2019,Privada,Fundamental - anos iniciais,100,0,0
3542909,2019,Pública,Fundamental - anos iniciais,"98,3","1,7",0
3543006,2019,Pública,Fundamental - anos iniciais,"99,9","0,1",0
3543105,2019,Pública,Fundamental - anos iniciais,"94,9","5,1",0
3543204,2019,Pública,Fundamental - anos iniciais,98,2,0
3543238,2019,Pública,Fundamental - anos iniciais,100,0,0
3543253,2019,Pública,Fundamental - anos iniciais,"96,6","3,4",0
3543303,2019,Privada,Fundamental - anos iniciais,"99,4","0,6",0
3543303,2019,Pública,Fundamental - anos iniciais,"99,2","0,8",0
3543402,2019,Privada,Fundamental - anos iniciais,"99,2","0,8",0
3543402,2019,Pública,Fundamental - anos iniciais,96,"3,7","0,3"
3543501,2019,Pública,Fundamental - anos iniciais,"99,5","0,5",0
3543600,2019,Pública,Fundamental - anos iniciais,"96,4","3,6",0
3543709,2019,Privada,Fundamental - anos iniciais,100,0,0
3543709,2019,Pública,Fundamental - anos iniciais,"96,8","2,5","0,7"
3543808,2019,Pública,Fundamental - anos iniciais,"98,6","1,4",0
3543907,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3543907,2019,Pública,Fundamental - anos iniciais,"97,5","2,5",0
3544004,2019,Privada,Fundamental - anos iniciais,"98,5","1,5",0
3544004,2019,Pública,Fundamental - anos iniciais,"93,7","6,3",0
3544103,2019,Pública,Fundamental - anos iniciais,"99,3","0,7",0
3544202,2019,Privada,Fundamental - anos iniciais,100,0,0
3544202,2019,Pública,Fundamental - anos iniciais,100,0,0
3544251,2019,Privada,Fundamental - anos iniciais,100,0,0
3544251,2019,Pública,Fundamental - anos iniciais,"99,2","0,8",0
3544301,2019,Pública,Fundamental - anos iniciais,"96,4","3,6",0
3544400,2019,Pública,Fundamental - anos iniciais,100,0,0
3544509,2019,Pública,Fundamental - anos iniciais,"99,5","0,5",0
3544608,2019,Pública,Fundamental - anos iniciais,"93,4","6,6",0
3544707,2019,Pública,Fundamental - anos iniciais,100,0,0
3544806,2019,Pública,Fundamental - anos iniciais,99,1,0
3544905,2019,Privada,Fundamental - anos iniciais,100,0,0
3544905,2019,Pública,Fundamental - anos iniciais,100,0,0
3545001,2019,Pública,Fundamental - anos iniciais,"97,1","2,9",0
3545100,2019,Pública,Fundamental - anos iniciais,"97,3","2,7",0
3545159,2019,Pública,Fundamental - anos iniciais,"95,9","4,1",0
3545209,2019,Privada,Fundamental - anos iniciais,"99,9","0,1",0
3545209,2019,Pública,Fundamental - anos iniciais,"99,2","0,8",0
3545308,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3545308,2019,Pública,Fundamental - anos iniciais,"98,5","1,4","0,1"
3545407,2019,Pública,Fundamental - anos iniciais,"97,5","2,5",0
3545506,2019,Pública,Fundamental - anos iniciais,"97,7","2,3",0
3545605,2019,Privada,Fundamental - anos iniciais,100,0,0
3545605,2019,Pública,Fundamental - anos iniciais,"99,1","0,9",0
3545704,2019,Pública,Fundamental - anos iniciais,"96,9","3,1",0
3545803,2019,Privada,Fundamental - anos iniciais,"99,9","0,1",0
3545803,2019,Pública,Fundamental - anos iniciais,"98,8","1,2",0
3546009,2019,Privada,Fundamental - anos iniciais,"97,4","2,6",0
3546009,2019,Pública,Fundamental - anos iniciais,"94,9","5,1",0
3546108,2019,Pública,Fundamental - anos iniciais,"96,6","3,4",0
3546207,2019,Pública,Fundamental - anos iniciais,"95,7","4,3",0
3546256,2019,Pública,Fundamental - anos iniciais,"97,5","2,5",0
3546306,2019,Privada,Fundamental - anos iniciais,100,0,0
3546306,2019,Pública,Fundamental - anos iniciais,100,0,0
3546405,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3546405,2019,Pública,Fundamental - anos iniciais,"99,9","0,1",0
3546504,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3546603,2019,Privada,Fundamental - anos iniciais,100,0,0
3546603,2019,Pública,Fundamental - anos iniciais,"98,6","1,4",0
3546702,2019,Privada,Fundamental - anos iniciais,100,0,0
3546702,2019,Pública,Fundamental - anos iniciais,96,4,0
3546801,2019,Privada,Fundamental - anos iniciais,100,0,0
3546801,2019,Pública,Fundamental - anos iniciais,"95,7","4,3",0
3546900,2019,Pública,Fundamental - anos iniciais,"97,3","2,7",0
3547007,2019,Pública,Fundamental - anos iniciais,98,2,0
3547106,2019,Pública,Fundamental - anos iniciais,100,0,0
3547205,2019,Pública,Fundamental - anos iniciais,100,0,0
3547304,2019,Privada,Fundamental - anos iniciais,"99,8","0,2",0
3547304,2019,Pública,Fundamental - anos iniciais,"99,6","0,4",0
3547403,2019,Pública,Fundamental - anos iniciais,100,0,0
3547502,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3547502,2019,Pública,Fundamental - anos iniciais,"99,2","0,8",0
3547601,2019,Privada,Fundamental - anos iniciais,99,1,0
3547601,2019,Pública,Fundamental - anos iniciais,"97,9","2,1",0
3547650,2019,Pública,Fundamental - anos iniciais,100,0,0
3547700,2019,Privada,Fundamental - anos iniciais,"99,2","0,8",0
3547700,2019,Pública,Fundamental - anos iniciais,"99,3","0,7",0
3547809,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3547809,2019,Pública,Fundamental - anos iniciais,"97,8",2,"0,2"
3547908,2019,Pública,Fundamental - anos iniciais,"98,9","1,1",0
3548005,2019,Privada,Fundamental - anos iniciais,100,0,0
3548005,2019,Pública,Fundamental - anos iniciais,"89,1","10,8","0,1"
3548054,2019,Pública,Fundamental - anos iniciais,"96,4","3,6",0
